"name","pointx_class","lat","lon","poi_class","Entertainment","Gambling","Sports","id"
"Tennis Courts",4240305,51.5035527624454,-0.287416836749767,"Sports",0,0,1,6434
"Tennis Courts",4240305,51.5061710014786,-0.308587133806785,"Sports",0,0,1,6435
"Tennis Courts",4240305,51.4864517909544,-0.261310610047227,"Sports",0,0,1,6436
"Tennis Courts",4240305,51.5189702340008,-0.379517452851346,"Sports",0,0,1,6437
"Tennis Courts",4240305,51.5835154233848,-0.135956956448088,"Sports",0,0,1,6438
"Tennis Court",4240305,51.3410656450909,-0.216177799373872,"Sports",0,0,1,6439
"Tennis Courts",4240305,51.633125658517,-0.0883770800430671,"Sports",0,0,1,6440
"Tennis Courts",4240305,51.3870371271679,0.232827464820967,"Sports",0,0,1,6441
"Tennis Courts",4240305,51.5386346334088,-0.0884889555172912,"Sports",0,0,1,6442
"Sports Facility",4240293,51.5477065859829,0.0792002836102587,"Sports",0,0,1,6443
"Tennis Courts",4240305,51.3550606337254,-0.143981052626368,"Sports",0,0,1,6444
"Tennis Courts",4240305,51.3553918679341,-0.162710581981458,"Sports",0,0,1,6445
"Tennis Courts",4240305,51.3629858243921,-0.160108337970241,"Sports",0,0,1,6446
"Tennis Courts",4240305,51.4036245414494,-0.200704402953537,"Sports",0,0,1,6447
"Tennis Courts",4240305,51.6064118026298,-0.174401304257423,"Sports",0,0,1,6448
"Tennis Courts",4240305,51.5584947947625,-0.132897523783371,"Sports",0,0,1,6449
"Tennis Courts",4240305,51.5681277064669,-0.19159110850856,"Sports",0,0,1,6450
"Tennis Courts",4240305,51.4479693145999,-0.0938897685281653,"Sports",0,0,1,6451
"Tennis Courts",4240305,51.4051512471921,-0.117568557815814,"Sports",0,0,1,6452
"Tennis Courts",4240305,51.4032348008369,-0.0886191367017391,"Sports",0,0,1,6453
"Tennis Court",4240305,51.3393349896146,-0.498690794514574,"Sports",0,0,1,6454
"Tennis Court",4240305,51.4598944563467,-0.234652781167098,"Sports",0,0,1,6455
"Tennis Court",4240305,51.3052113107819,-0.557561911557014,"Sports",0,0,1,6456
"Tennis Court",4240305,51.3404610720739,-0.454591770952482,"Sports",0,0,1,6457
"Tennis Courts",4240305,51.5873975493305,-0.158577268695816,"Sports",0,0,1,6458
"Tennis Court",4240305,51.342154802643,-0.135973641151994,"Sports",0,0,1,6459
"Tennis Courts",4240305,51.5242323912403,0.0149747956574474,"Sports",0,0,1,6460
"Sports Court",4240293,51.5417697027057,0.0445056512347982,"Sports",0,0,1,6461
"Tennis Courts",4240305,51.4588593908321,0.1197853102252,"Sports",0,0,1,6462
"Tennis Courts",4240305,51.4719998724557,0.0724009512634969,"Sports",0,0,1,6463
"Tennis Court",4240305,51.3442512232619,-0.365470432082122,"Sports",0,0,1,6464
"Tennis Court",4240305,51.3400778766246,-0.137694668953943,"Sports",0,0,1,6465
"Tennis Courts",4240305,51.5384472673427,-0.225976806895729,"Sports",0,0,1,6466
"Tennis Courts",4240305,51.6287097804348,-0.169012778512485,"Sports",0,0,1,6467
"Tennis Courts",4240305,51.5999755612223,-0.137910994445108,"Sports",0,0,1,6468
"Tennis Courts",4240305,51.5864496536423,-0.12596317167414,"Sports",0,0,1,6469
"Tennis Courts",4240305,51.619332707165,-0.193514330416605,"Sports",0,0,1,6470
"Tennis Courts",4240305,51.5737067713442,-0.152578880390337,"Sports",0,0,1,6471
"Tennis Court",4240305,51.291528871317,-0.314162580454371,"Sports",0,0,1,6472
"Tennis Court",4240305,51.4923173555293,-0.249390415158843,"Sports",0,0,1,6473
"Tennis Court",4240305,51.4493365148484,-0.0084447564422564,"Sports",0,0,1,6474
"Tennis Courts",4240305,51.5249778930193,-0.053669985660768,"Sports",0,0,1,6475
"Tennis Courts",4240305,51.5515397156445,-0.0990546840866676,"Sports",0,0,1,6476
"Tennis Courts",4240305,51.5610962156848,0.162308530045126,"Sports",0,0,1,6477
"Tennis Courts",4240305,51.4752669248303,-0.231956994447214,"Sports",0,0,1,6478
"Tennis Courts",4240305,51.4626972285083,0.150023337281857,"Sports",0,0,1,6479
"Tennis Court",4240305,51.3447819260167,-0.141711199091038,"Sports",0,0,1,6480
"Tennis Courts",4240305,51.2926920101229,-0.334486354331959,"Sports",0,0,1,6481
"Tennis Courts",4240305,51.3253437314749,-0.271773605523511,"Sports",0,0,1,6482
"Tennis Courts",4240305,51.4255396871552,-0.15159864746639,"Sports",0,0,1,6483
"Tennis Courts",4240305,51.4536511649022,-0.151067902180972,"Sports",0,0,1,6484
"Tennis Courts",4240305,51.6238385441417,-0.13887008349018,"Sports",0,0,1,6485
"Tennis Courts",4240305,51.5914121383222,-0.153679672216132,"Sports",0,0,1,6486
"Tennis Courts",4240305,51.5604517072027,-0.150851075757468,"Sports",0,0,1,6487
"Tennis Courts",4240305,51.5257053876023,-0.153167313435923,"Sports",0,0,1,6488
"Tennis Courts",4240305,51.5678198032821,-0.190867436681558,"Sports",0,0,1,6489
"Tennis Courts",4240305,51.5306868005412,-0.188317413515617,"Sports",0,0,1,6490
"Tennis Courts",4240305,51.4428477390559,-0.0858719830182506,"Sports",0,0,1,6491
"Tennis Courts",4240305,51.4527600367944,-0.0810675086343887,"Sports",0,0,1,6492
"Tennis Courts",4240305,51.4054945903074,-0.117669483557663,"Sports",0,0,1,6493
"Tennis Courts",4240305,51.4511897968814,-0.108392855027349,"Sports",0,0,1,6494
"Tennis Courts",4240305,51.4452039202572,0.0651144526373641,"Sports",0,0,1,6495
"Tennis Courts",4240305,51.3610376281766,-0.134158539282937,"Sports",0,0,1,6496
"Tennis Courts",4240305,51.4270815637012,-0.0133397362933481,"Sports",0,0,1,6497
"Tennis Courts",4240305,51.4218632697291,-0.0593485537478101,"Sports",0,0,1,6498
"Tennis Court",4240305,51.5049644649662,-0.199741334894635,"Sports",0,0,1,6499
"Tennis Court",4240305,51.4990959269321,-0.153695685296073,"Sports",0,0,1,6500
"Tennis Court",4240305,51.405521089824,-0.223634755311468,"Sports",0,0,1,6501
"Tennis Court",4240305,51.3491531868478,-0.536954892469759,"Sports",0,0,1,6502
"Tennis Court",4240305,51.3468062515375,-0.412636024237521,"Sports",0,0,1,6503
"Tennis Courts",4240305,51.5403479333774,-0.522093845743516,"Sports",0,0,1,6504
"Tennis Courts",4240305,51.5133958332466,-0.286557721161457,"Sports",0,0,1,6505
"Tennis Courts",4240305,51.4406385284908,-0.129506113680459,"Sports",0,0,1,6506
"Tennis Courts",4240305,51.4212310489317,-0.109802682418517,"Sports",0,0,1,6507
"Tennis Courts",4240305,51.4210846785336,-0.0693778234613359,"Sports",0,0,1,6508
"Sports Facility",4240293,51.3416285500131,-0.0571111233697575,"Sports",0,0,1,6509
"Tennis Courts",4240305,51.3778507913094,-0.0035739820863027,"Sports",0,0,1,6510
"Tennis Courts",4240305,51.3796014946995,0.0008132725909494,"Sports",0,0,1,6511
"Tennis Courts",4240305,51.4173326776098,0.0224516570368313,"Sports",0,0,1,6512
"Tennis Courts",4240305,51.3685374172907,0.0611457886812401,"Sports",0,0,1,6513
"Sports Court",4240293,51.4415802312252,-0.406244484425944,"Sports",0,0,1,6514
"Tennis Courts",4240305,51.4728018583602,-0.215853278114926,"Sports",0,0,1,6515
"Tennis Court",4240305,51.3278832006352,0.0222885200115529,"Sports",0,0,1,6516
"Tennis Court",4240305,51.3029577837945,-0.0728038645255282,"Sports",0,0,1,6517
"Tennis Court",4240305,51.345531031462,-0.0674141276236138,"Sports",0,0,1,6518
"Tennis Court",4240305,51.3254036521615,-0.0375876170073538,"Sports",0,0,1,6519
"Tennis Court",4240305,51.338380240264,-0.271584866877459,"Sports",0,0,1,6520
"Tennis Courts",4240305,51.4442318068126,-0.0819718742049965,"Sports",0,0,1,6521
"Tennis Court",4240305,51.3241686691609,-0.26103909827309,"Sports",0,0,1,6522
"Tennis Court",4240305,51.3086172124279,-0.374111385688503,"Sports",0,0,1,6523
"Tennis Courts",4240305,51.6334129833966,-0.0883505490268393,"Sports",0,0,1,6524
"Tennis Courts",4240305,51.5831077222204,-0.0882541864949159,"Sports",0,0,1,6525
"Tennis Courts",4240305,51.6541111548153,-0.0450633532404191,"Sports",0,0,1,6526
"Tennis Courts",4240305,51.5971673937952,0.0907862884040945,"Sports",0,0,1,6527
"Tennis Courts",4240305,51.5728774786804,0.132792446611807,"Sports",0,0,1,6528
"Tennis Courts",4240305,51.3771268962781,-0.0714865572388904,"Sports",0,0,1,6529
"Tennis Courts",4240305,51.4091507222379,0.028086859274919,"Sports",0,0,1,6530
"Tennis Court",4240305,51.5087691226014,-0.0496341184934557,"Sports",0,0,1,6531
"Tennis Court",4240305,51.4012537586047,-0.556469237878024,"Sports",0,0,1,6532
"Tennis Court",4240305,51.602454640172,-0.416487903314777,"Sports",0,0,1,6533
"Tennis Courts",4240305,51.4738977369221,-0.284467004029312,"Sports",0,0,1,6534
"Tennis Courts",4240305,51.5381579369858,-0.22587269905378,"Sports",0,0,1,6535
"Tennis Courts",4240305,51.5824378943992,-0.129837758201645,"Sports",0,0,1,6536
"Tennis Courts",4240305,51.5518472248722,-0.188399998324759,"Sports",0,0,1,6537
"Tennis Courts",4240305,51.4327504224934,0.0320956205091225,"Sports",0,0,1,6538
"Tennis Courts",4240305,51.4207980615642,0.0476458789033229,"Sports",0,0,1,6539
"Tennis Court",4240305,51.6630236505972,-0.460342541333213,"Sports",0,0,1,6540
"Tennis Courts",4240305,51.3713588828196,0.0074222239113894,"Sports",0,0,1,6541
"Tennis Courts",4240305,51.39833699924,0.0236550334296213,"Sports",0,0,1,6542
"Tennis Court",4240305,51.3964343983487,-0.355820014062194,"Sports",0,0,1,6543
"Tennis Court",4240305,51.582654215825,0.19175372875425,"Sports",0,0,1,6544
"Tennis Courts",4240305,51.4333737933896,-0.146002482455627,"Sports",0,0,1,6545
"Sports Court",4240293,51.4638105934092,0.0316324245955788,"Sports",0,0,1,6546
"Tennis Courts",4240305,51.6617444584208,-0.100880135229018,"Sports",0,0,1,6547
"Tennis Courts",4240305,51.6231315650097,-0.118774520865394,"Sports",0,0,1,6548
"Tennis Court",4240305,51.3561181486607,-0.45400754340594,"Sports",0,0,1,6549
"Tennis Court",4240305,51.3680198346411,-0.412003184634463,"Sports",0,0,1,6550
"Tennis Court",4240305,51.4490432014354,-0.0963348396002658,"Sports",0,0,1,6551
"Tennis Court",4240305,51.2876725659105,0.0472971747419411,"Sports",0,0,1,6552
"Tennis Courts",4240305,51.4663981933564,-0.0940720970523548,"Sports",0,0,1,6553
"Tennis Courts",4240305,51.4789186717211,0.0279833031069169,"Sports",0,0,1,6554
"Tennis Court",4240305,51.6270729273368,-0.314294714345295,"Sports",0,0,1,6555
"Tennis Court",4240305,51.6011704862583,-0.503673929133343,"Sports",0,0,1,6556
"Tennis Court",4240305,51.5676334889922,-0.549777925258514,"Sports",0,0,1,6557
"Tennis Court",4240305,51.5600133826717,-0.202502227625488,"Sports",0,0,1,6558
"Tennis Court",4240305,51.5381295416925,-0.166132573850291,"Sports",0,0,1,6559
"Tennis Court",4240305,51.3965238799197,0.197205697340475,"Sports",0,0,1,6560
"Tennis Court",4240305,51.5859955437061,-0.358628780450457,"Sports",0,0,1,6561
"Tennis Court",4240305,51.3132578704063,-0.274839281108331,"Sports",0,0,1,6562
"Tennis Court",4240305,51.2918599532066,-0.315297836801595,"Sports",0,0,1,6563
"Tennis Court",4240305,51.4569293544366,-0.176643546614199,"Sports",0,0,1,6564
"Tennis Court",4240305,51.3549380241898,-0.169909850587227,"Sports",0,0,1,6565
"Tennis Court",4240305,51.4297402808572,-0.367255106665703,"Sports",0,0,1,6566
"Tennis Court",4240305,51.3893079022006,-0.313115449228114,"Sports",0,0,1,6567
"Tennis Court",4240305,51.4556617812651,-0.300566305037033,"Sports",0,0,1,6568
"Tennis Court",4240305,51.4165883736395,-0.243152810975759,"Sports",0,0,1,6569
"Tennis Courts",4240305,51.3721728981903,-0.0107750636759575,"Sports",0,0,1,6570
"Tennis Courts",4240305,51.6244876634581,0.0740258047691369,"Sports",0,0,1,6571
"Tennis Court",4240305,51.345384404792,-0.0672479832012198,"Sports",0,0,1,6572
"Tennis Court",4240305,51.3151396196833,-0.133093920656098,"Sports",0,0,1,6573
"Tennis Court",4240305,51.351020591996,0.108053973566274,"Sports",0,0,1,6574
"Tennis Court",4240305,51.4226295426775,0.104170199150935,"Sports",0,0,1,6575
"Tennis Court",4240305,51.3512663549377,0.107390259906741,"Sports",0,0,1,6576
"Tennis Court",4240305,51.6156273395355,0.19338544101384,"Sports",0,0,1,6577
"Tennis Court",4240305,51.2821767523016,0.238923132952398,"Sports",0,0,1,6578
"Tennis Court",4240305,51.624946891969,0.244129002115404,"Sports",0,0,1,6579
"Tennis Court",4240305,51.6157144989146,0.192089578324605,"Sports",0,0,1,6580
"Tennis Courts",4240305,51.548783309048,0.0793359200628508,"Sports",0,0,1,6581
"Tennis Court",4240305,51.4071187802235,-0.0123502479496086,"Sports",0,0,1,6582
"Tennis Court",4240305,51.3567401578857,-0.443257946109319,"Sports",0,0,1,6583
